DepLat;DepLon;ArrLat;ArrLon;NbFlights;CO2Intensity
13.68111;100.7472;-27.38333;153.1167;1;1.98210001
13.68111;100.7472;4.944167;114.9283;1;0.886399984
13.68111;100.7472;30.12194;31.40556;1;2.139899969
13.68111;100.7472;22.26667;91.81667;1;0.855599999
13.68111;100.7472;29.71917;106.6417;1;0.886399984
13.68111;100.7472;55.61806;12.65583;1;2.139899969
13.68111;100.7472;42.8;141.6667;1;2.139899969
13.68111;100.7472;-8.748056;115.1672;1;1.98210001
13.68111;100.7472;41.80444;12.25083;1;2.714600086
13.68111;100.7472;19.98333;110.0333;1;0.923099995
13.68111;100.7472;60.31722;24.96333;1;1.959300041
13.68111;100.7472;35.68917;51.31333;1;1.527500033
13.68111;100.7472;52.5;104.3333;1;0.886399984
13.68111;100.7472;26.73333;88.33334;1;0.88440001
13.68111;100.7472;20.57722;120.3425;1;0.923099995
13.68111;100.7472;24.90667;67.16084;1;1.63259995
13.68111;100.7472;28.63333;115.8;1;0.886399984
13.68111;100.7472;27.69667;85.35917;1;1.98210001
13.68111;100.7472;29.22667;47.96889;1;1.959300041
13.68111;100.7472;31.52167;74.40361;1;1.63259995
13.68111;100.7472;18.3;99.51667;1;0.400000006
13.68111;100.7472;12.99472;80.17528;1;1.63259995
13.68111;100.7472;4.191944;73.52917;1;0.88440001
13.68111;100.7472;48.35;11.78333;1;2.714600086
13.68111;100.7472;-1.316667;36.93333;1;1.418799996
13.68111;100.7472;29.82667;121.4619;1;0.886399984
13.68111;100.7472;22.78333;108;1;0.923099995
13.68111;100.7472;60.19389;11.10028;1;2.139899969
13.68111;100.7472;55.03333;83;1;1.579599977
13.68111;100.7472;-31.94028;115.9669;1;1.418799996
13.68111;100.7472;55.97278;37.41472;1;1.63259995
13.68111;100.7472;23.38333;116.6833;1;0.923099995
13.68111;100.7472;41.25778;69.28111;1;1.205500007
13.68111;100.7472;12.26806;102.3167;1;0.400000006
13.68111;100.7472;17.21667;99.81667;1;0.400000006
13.68111;100.7472;32.01417;34.88667;1;2.714600086
13.68111;100.7472;36.75;116.9667;1;0.923099995
13.68111;100.7472;-18.79694;47.47889;1;1.959300041
13.68111;100.7472;39.14222;117.1767;1;0.886399984
13.68111;100.7472;30.78389;114.2081;1;0.923099995
12.63333;-8.016667;5.25;-3.933333;1;0.816200018
12.63333;-8.016667;8.977778;38.79944;1;1.579599977
12.63333;-8.016667;33.36667;-7.583333;1;0.923099995
12.63333;-8.016667;6.166667;1.25;1;0.855599999
12.63333;-8.016667;38.78139;-9.135833;1;0.886399984
-3.766667;102.3;1.066667;104.1333;1;0.944544017
60.36667;15.5;57.66278;12.27972;1;0
60.36667;15.5;55.55;13.36667;1;0
48.8;-122.5333;33.31015;-111.6583;1;0.88440001
48.8;-122.5333;21.33333;-157.9333;1;0.923099995
48.8;-122.5333;33.9425;-118.4072;1;0.88440001
35.55;6.166667;40.97694;28.82111;1;0.88440001
55.73333;9.15;57.1;9.85;1;0.88440001
55.73333;9.15;36.675;-4.499167;1;0.923099995
55.73333;9.15;38.28222;-0.558056;1;0.923099995
55.73333;9.15;36.91667;30.8;1;0.923099995
55.73333;9.15;45.67389;9.704167;1;0.923099995
55.73333;9.15;50.90222;4.485833;1;0.502900004
55.73333;9.15;47.43667;19.25556;1;0.923099995
55.73333;9.15;41.79944;12.595;1;0.923099995
55.73333;9.15;41.90083;2.760556;1;0.923099995
55.73333;9.15;51.4325;12.24167;1;1.205500007
55.73333;9.15;50.63639;5.442778;1;0.899465978
55.73333;9.15;46.22361;14.4575;1;0.886399984
55.73333;9.15;55.55;13.36667;1;0.389420003
55.73333;9.15;39.55;2.733333;1;0.923099995
55.73333;9.15;50.06667;14.43333;1;0.400000006
55.73333;9.15;43.68333;10.4;1;0.923099995
55.73333;9.15;56.92361;23.97111;1;0.502900004
55.73333;9.15;28.04444;-16.5725;1;0.923099995
55.73333;9.15;54.63333;25.28333;1;0.483999997
44.53556;11.28861;40.63333;8.283333;1;0.923099995
44.53556;11.28861;38.28222;-0.558056;1;0.923099995
44.53556;11.28861;40.65;17.95;1;0.923099995
44.53556;11.28861;33.82083;35.48833;1;0.855599999
44.53556;11.28861;49.45;2.116667;1;0.923099995
44.53556;11.28861;39.25139;9.05;1;1.036730051
44.53556;11.28861;50.86667;7.15;1;0.88440001
44.53556;11.28861;50.46;4.452778;1;0.923099995
44.53556;11.28861;53.43333;-6.25;1;0.923099995
44.53556;11.28861;51.45;5.374444;1;0.855599999
44.53556;11.28861;53.63333;9.983333;1;0.88440001
44.53556;11.28861;50.2;19.98333;1;0.923099995
44.53556;11.28861;51.4325;12.24167;1;1.616600037
44.53556;11.28861;50.63639;5.442778;1;0.899465978
44.53556;11.28861;51.14806;-0.190278;1;0.88440001
44.53556;11.28861;38.78139;-9.135833;1;0.88440001
44.53556;11.28861;53.35;-2.266667;1;0.923099995
44.53556;11.28861;35.86667;14.48333;1;0.923099995
44.53556;11.28861;51.2075;6.773333;1;0.923099995
44.53556;11.28861;41.24805;-8.681389;1;0.923099995
44.53556;11.28861;48.71667;2.383333;1;0.886399984
44.53556;11.28861;40.89861;29.30917;1;0.923099995
44.53556;11.28861;42.7;23.4;1;0.886399984
44.53556;11.28861;51.88333;0.233333;1;0.923099995
44.53556;11.28861;38.9;16.23333;1;0.923099995
44.53556;11.28861;55.97278;37.41472;1;0.886399984
44.53556;11.28861;37.43333;-5.9;1;0.923099995
44.53556;11.28861;28.04444;-16.5725;1;0.923099995
44.53556;11.28861;38.01667;12.48333;1;0.923099995
44.53556;11.28861;47.43889;22.08972;1;0.886399984
44.53556;11.28861;39.48944;-0.481667;1;0.923099995
44.53556;11.28861;52.27;20.39;1;0.923099995
44.53556;11.28861;45.73333;16.06667;1;0.88440001
12.96667;77.6;13.68111;100.7472;1;1.63259995
12.96667;77.6;49.01667;2.55;1;1.664600015
12.96667;77.6;25.26111;51.565;1;1.418799996
12.96667;77.6;50.02639;8.543056;1;2.714600086
12.96667;77.6;26.10611;91.58583;1;0.886399984
12.96667;77.6;22.30889;113.9147;1;2.190599918
12.96667;77.6;2.745556;101.71;1;0.923099995
12.96667;77.6;51.4325;12.24167;1;2.190599918
12.96667;77.6;51.46972;-0.451389;1;1.98210001
12.96667;77.6;26.76667;80.88333;1;0.886399984
12.96667;77.6;23.63333;58.53333;1;0.923099995
12.96667;77.6;4.191944;73.52917;1;0.88440001
12.96667;77.6;21.08333;79.05;1;0.886399984
12.96667;77.6;25.32861;55.51722;1;0.886399984
-15.68333;34.96667;8.977778;38.79944;1;0.923099995
59.35278;17.95;58.31667;12.35;1;0.454282999
59.35278;17.95;54.63333;25.28333;1;0.400000006
-17.94472;122.2317;-12.41667;130.8667;1;0.680400014
-17.94472;122.2317;-15.83333;128.75;1;0.680400014
-17.94472;122.2317;-20.71667;116.7667;1;0.680400014
40.47722;-88.91583;41.11667;-85.11667;1;1.205500007
40.47722;-88.91583;28.42944;-81.30889;1;0.88440001
36.12444;-86.67805;30.19444;-97.67;1;0.738094985
36.12444;-86.67805;42.36306;-71;1;0.855599999
36.12444;-86.67805;30.07;-85.57639;1;0.855599999
36.12444;-86.67805;30.46667;-87.18333;1;0.855599999
36.12444;-86.67805;35.87778;-78.7875;1;0.855599999
36.12444;-86.67805;26.54222;-81.75528;1;0.738094985
36.12444;-86.67805;32.73333;-117.1833;1;0.923099995
36.12444;-86.67805;40.78833;-111.9667;1;0.629700005
36.12444;-86.67805;38.74861;-90.37;1;0.855599999
27.2;56.25;25.25;55.33333;1;0.886399984
27.2;56.25;35.69598;51.31279;1;0.886399984
-27.38333;153.1167;13.68111;100.7472;1;2.139899969
-27.38333;153.1167;-43.48889;172.5333;1;0.886399984
-27.38333;153.1167;-8.748056;115.1672;1;0.923099995
-27.38333;153.1167;25.25;55.33333;1;2.965699911
-27.38333;153.1167;-9.416667;160;1;0.923099995
-27.38333;153.1167;-20.35806;148.9517;1;0.923099995
-27.38333;153.1167;-0.5475;166.9192;1;0.738094985
-27.38333;153.1167;2.745556;101.71;1;1.63259995
-27.38333;153.1167;-41.54667;147.2128;1;0.886399984
-27.38333;153.1167;-29.04167;167.9386;1;0.886399984
-27.38333;153.1167;-15.66667;167.2;1;0.923099995
-27.38333;153.1167;25.07778;121.2239;1;1.63259995
-27.38333;153.1167;-45.02111;168.7392;1;0.923099995
-28.86889;153.5625;-37.67333;144.8433;1;0.886399984
65.48333;12.21667;60.19389;11.10028;1;0.364170015
44.76667;17.18333;44.81917;20.30694;1;0.400000006
44.82861;-0.715278;36.78333;3.05;1;0.923099995
44.82861;-0.715278;41.3;2.083333;1;0.886399984
44.82861;-0.715278;51.38333;-2.716667;1;0.886399984
44.82861;-0.715278;47.6;7.533333;1;0.886399984
44.82861;-0.715278;41.79944;12.595;1;0.923099995
44.82861;-0.715278;33.36667;-7.583333;1;0.774699986
44.82861;-0.715278;25.25;55.33333;1;2.965699911
44.82861;-0.715278;55.95;-3.35;1;0.923099995
44.82861;-0.715278;40.97694;28.82111;1;0.923099995
44.82861;-0.715278;51.86667;-0.366667;1;0.88440001
44.82861;-0.715278;40.46667;-3.566667;1;0.648599982
44.82861;-0.715278;41.24805;-8.681389;1;0.923099995
44.82861;-0.715278;31.60694;-8.036389;1;0.886399984
44.82861;-0.715278;37.43333;-5.9;1;0.923099995
4.703056;-74.13834;-25.26667;-57.66667;1;1.664600015
4.703056;-74.13834;33.63667;-84.42805;1;1.205500007
4.703056;-74.13834;12.5;-70.01667;1;0.886399984
4.703056;-74.13834;41.3;2.083333;1;1.664600015
4.703056;-74.13834;18.41667;-67.15;1;2.540800095
4.703056;-74.13834;32.89694;-97.03806;1;0.88440001
4.703056;-74.13834;7.016667;-73.76667;1;0.400000006
4.703056;-74.13834;40.6925;-74.16861;1;0.855599999
4.703056;-74.13834;-34.82222;-58.53583;1;1.418799996
4.703056;-74.13834;1.583333;-75.53333;1;0.400000006
4.703056;-74.13834;50.02639;8.543056;1;2.430700064
4.703056;-74.13834;-22.80889;-43.24361;1;0.88440001
4.703056;-74.13834;38.94444;-77.45583;1;0.88440001
4.703056;-74.13834;-4.2;-69.93333;1;0.886399984
4.703056;-74.13834;51.46972;-0.451389;1;1.664600015
4.703056;-74.13834;-16.51333;-68.19222;1;0.88440001
4.703056;-74.13834;18.42972;-69.66889;1;0.88440001
4.703056;-74.13834;43.67722;-79.63055;1;1.579599977
50.78;-1.8425;36.675;-4.499167;1;0.923099995
50.78;-1.8425;49.43333;-2.6;1;0.389420003
50.78;-1.8425;49.20806;-2.195556;1;0.389420003
50.78;-1.8425;37.775;-0.8125;1;0.923099995
50.78;-1.8425;39.55;2.733333;1;0.923099995
50.78;-1.8425;51.88333;0.233333;1;0.389420003
50.78;-1.8425;28.04444;-16.5725;1;0.923099995
43.56445;-116.2228;42.90805;-106.4644;1;1.205500007
43.56445;-116.2228;47.61972;-117.5339;1;0.738094985
43.56445;-116.2228;29.98444;-95.34139;1;0.604700029
43.56445;-116.2228;36.08333;-115.1667;1;0.855599999
43.56445;-116.2228;46.38333;-117.0333;1;0.502900004
43.56445;-116.2228;35.06667;-89.96667;1;1.616600037
43.56445;-116.2228;37.71667;-122.2167;1;0.738094985
43.56445;-116.2228;37.35278;-121.9194;1;0.502900004
43.56445;-116.2228;38.7;-121.6167;1;0.502900004
42.56667;27.5;34.56583;69.21222;1;2.714600086
42.56667;27.5;42.7;23.4;1;0.774699986
19.08861;72.86806;8.977778;38.79944;1;1.418799996
19.08861;72.86806;31.70972;74.79722;1;0.923099995
19.08861;72.86806;23.28778;69.67028;1;0.923099995
19.08861;72.86806;50.90222;4.485833;1;1.63259995
19.08861;72.86806;50.86667;7.15;1;2.714600086
19.08861;72.86806;23.84333;90.39778;1;0.944544017
19.08861;72.86806;50.02639;8.543056;1;2.714600086
19.08861;72.86806;32.68333;74.83334;1;0.886399984
19.08861;72.86806;19.88333;75.41666;1;0.88440001
19.08861;72.86806;26.25;73.05;1;0.88440001
19.08861;72.86806;22.46667;70;1;0.88440001
19.08861;72.86806;27.69667;85.35917;1;0.923099995
19.08861;72.86806;48.35;11.78333;1;1.63259995
19.08861;72.86806;35.76389;140.3917;1;0.855599999
19.08861;72.86806;31.14333;121.8053;1;2.190599918
19.08861;72.86806;-4.674444;55.52194;1;0.886399984
19.08861;72.86806;47.46472;8.549167;1;1.959300041
12.13111;-68.26861;52.30861;4.763889;1;1.664600015
67.26667;14.36667;60.3;5.216667;1;0.502900004
42.36306;-71;39.46667;-74.58334;1;0.886399984
42.36306;-71;52.30861;4.763889;1;1.63259995
42.36306;-71;12.5;-70.01667;1;0.886399984
42.36306;-71;30.19444;-97.67;1;0.774699986
42.36306;-71;32.36417;-64.67861;1;0.88440001
42.36306;-71;49.01667;2.55;1;2.714600086
42.36306;-71;32.89861;-80.04056;1;0.774699986
42.36306;-71;21.03667;-86.87695;1;0.886399984
42.36306;-71;25.25;55.33333;1;2.139899969
42.36306;-71;41.80444;12.25083;1;1.664600015
42.36306;-71;50.02639;8.543056;1;2.714600086
42.36306;-71;40.97694;28.82111;1;1.959300041
42.36306;-71;33.81667;-118.15;1;0.886399984
42.36306;-71;18.5;-77.91666;1;0.886399984
42.36306;-71;39.29167;-94.73055;1;0.855599999
42.36306;-71;40.19361;-76.76334;1;0.364170015
42.36306;-71;29.99333;-90.25806;1;0.886399984
42.36306;-71;48.35;11.78333;1;1.63259995
42.36306;-71;33.7;-78.96667;1;0.886399984
42.36306;-71;25.03889;-77.46611;1;0.886399984
42.36306;-71;35.76389;140.3917;1;1.418799996
42.36306;-71;45.58861;-122.5975;1;0.923099995
42.36306;-71;8.966667;-79.53333;1;0.855599999
42.36306;-71;32.13333;-81.2;1;0.774699986
42.36306;-71;38.17444;-85.73611;1;1.579599977
42.36306;-71;18.42972;-69.66889;1;0.886399984
42.36306;-71;40.78833;-111.9667;1;0.886399984
42.36306;-71;27.39556;-82.55444;1;0.886399984
42.36306;-71;19.40611;-70.60472;1;0.886399984
42.36306;-71;18.33722;-64.97334;1;0.886399984
42.36306;-71;40.85;-74.06084;1;1.579599977
42.36306;-71;45.3225;-75.66917;1;0.364170015
42.36306;-71;47.46472;8.549167;1;1.959300041
-1.266667;116.9;-6.900556;107.5764;1;0.923099995
-1.266667;116.9;1.066667;104.1333;1;0.923099995
-1.266667;116.9;-6.266667;106.8833;1;0.923099995
-1.266667;116.9;-0.833333;119.8417;1;0.923099995
-16.43861;-39.08083;-19.63361;-43.96889;1;0.923099995
-16.43861;-39.08083;-23.43194;-46.46944;1;0.923099995
-16.43861;-39.08083;-12.9109;-38.331;1;0.400000006
30.53972;97.10889;29.71917;106.6417;1;0.88440001
30.53972;97.10889;30.57861;103.9472;1;0.88440001
18.41667;-67.15;40.6925;-74.16861;1;0.923099995
18.41667;-67.15;39.71722;-86.29472;1;1.927953005
18.41667;-67.15;40.63333;-73.78333;1;0.886399984
18.41667;-67.15;28.42944;-81.30889;1;0.886399984
18.41667;-67.15;50.91167;5.770278;1;2.540800095
50.41667;127.4;55.41945;37.88583;1;1.579599977
50.41667;127.4;55.97278;37.41472;1;1.579599977
53.05;8.783333;30.38333;-9.55;1;0.855599999
53.05;8.783333;36.675;-4.499167;1;0.923099995
53.05;8.783333;36.91667;30.8;1;0.899465978
53.05;8.783333;37.46667;15.06667;1;0.88440001
53.05;8.783333;53.43333;-6.25;1;0.923099995
53.05;8.783333;32.69778;-16.77444;1;1.006700039
53.05;8.783333;41.90083;2.760556;1;0.923099995
53.05;8.783333;38.78139;-9.135833;1;0.923099995
53.05;8.783333;27.93194;-15.38667;1;0.923099995
53.05;8.783333;40.46667;-3.566667;1;0.923099995
53.05;8.783333;58.78917;16.90694;1;0.923099995
53.05;8.783333;43.635;1.367778;1;0.483999997
41.13333;16.78333;52.30861;4.763889;1;0.855599999
41.13333;16.78333;49.45;2.116667;1;0.923099995
41.13333;16.78333;39.25139;9.05;1;0.923099995
41.13333;16.78333;50.86667;7.15;1;0.88440001
41.13333;16.78333;46.78528;23.68611;1;0.886399984
41.13333;16.78333;50.46;4.452778;1;0.923099995
41.13333;16.78333;48.77945;8.080556;1;0.923099995
41.13333;16.78333;49.94861;7.263889;1;0.923099995
41.13333;16.78333;51.14806;-0.190278;1;0.88440001
41.13333;16.78333;35.86667;14.48333;1;0.923099995
41.13333;16.78333;50.06667;14.43333;1;0.886399984
41.13333;16.78333;43.68333;10.4;1;0.923099995
41.13333;16.78333;43.53333;16.3;1;0.738094985
41.13333;16.78333;51.88333;0.233333;1;0.923099995
41.13333;16.78333;45.20083;7.649722;1;0.923099995
41.13333;16.78333;45.82667;13.47222;1;0.923099995
41.13333;16.78333;45.65167;12.19889;1;0.923099995
41.13333;16.78333;52.56111;13.28944;1;0.886399984
41.13333;16.78333;45.50528;12.35194;1;0.844699979
41.13333;16.78333;45.46667;10.93333;1;0.844699979
46.91389;7.496944;53.63333;9.983333;1;0.314999998
46.91389;7.496944;51.56944;0.7;1;0.314999998
46.91389;7.496944;52.56111;13.28944;1;0.314999998
46.91389;7.496944;48.11028;16.56972;1;0.314999998
25.91667;-97.41666;39.29167;-94.73055;1;1.113417029
49.15139;16.69444;50.98333;10.96667;1;0.738094985
49.15139;16.69444;51.86667;-0.366667;1;0.886399984
49.15139;16.69444;51.88333;0.233333;1;0.923099995
51.38333;-2.716667;57.2;-2.2;1;0.483999997
51.38333;-2.716667;28.94556;-13.60528;1;0.923099995
51.38333;-2.716667;36.91667;30.8;1;1.006700039
51.38333;-2.716667;41.3;2.083333;1;0.88440001
51.38333;-2.716667;45.67389;9.704167;1;0.923099995
51.38333;-2.716667;37.25056;27.66444;1;0.886399984
51.38333;-2.716667;44.82861;-0.715278;1;0.886399984
51.38333;-2.716667;47.43667;19.25556;1;0.923099995
51.38333;-2.716667;49.01667;2.55;1;0.88440001
51.38333;-2.716667;53.13333;-2.933333;1;0.483999997
51.38333;-2.716667;44.83333;0.516667;1;0.923099995
51.38333;-2.716667;41.80444;12.25083;1;0.886399984
51.38333;-2.716667;49.43333;-2.6;1;0.404199988
51.38333;-2.716667;57.53333;-4.05;1;0.88440001
51.38333;-2.716667;63.98333;-22.6;1;0.886399984
51.38333;-2.716667;50.2;19.98333;1;0.88440001
51.38333;-2.716667;54.96389;23.08472;1;0.923099995
51.38333;-2.716667;51.14806;-0.190278;1;0.886399984
51.38333;-2.716667;38.78139;-9.135833;1;0.886399984
51.38333;-2.716667;40.46667;-3.566667;1;0.88440001
51.38333;-2.716667;53.35;-2.266667;1;1.205500007
51.38333;-2.716667;37.775;-0.8125;1;0.88440001
51.38333;-2.716667;35.86667;14.48333;1;0.923099995
51.38333;-2.716667;43.66528;7.215;1;0.88440001
51.38333;-2.716667;51.84722;-8.497222;1;0.400000006
51.38333;-2.716667;31.60694;-8.036389;1;0.886399984
51.38333;-2.716667;52.50278;13.50861;1;0.88440001
51.38333;-2.716667;52.27;20.39;1;0.923099995
50.90222;4.485833;30.38333;-9.55;1;0.88440001
50.90222;4.485833;33.63667;-84.42805;1;1.579599977
50.90222;4.485833;24.43306;54.65111;1;1.664600015
50.90222;4.485833;44.81917;20.30694;1;0.88440001
50.90222;4.485833;13.68111;100.7472;1;2.139899969
50.90222;4.485833;55.73333;9.15;1;0.502900004
50.90222;4.485833;44.53556;11.28861;1;0.88440001
50.90222;4.485833;19.08861;72.86806;1;1.63259995
50.90222;4.485833;30.12194;31.40556;1;0.886399984
50.90222;4.485833;6.35;2.383333;1;1.63259995
50.90222;4.485833;37.46667;15.06667;1;0.88440001
50.90222;4.485833;39.04889;-84.66778;1;2.714600086
50.90222;4.485833;28.56944;77.11806;1;1.63259995
50.90222;4.485833;14.73972;-17.49028;1;1.63259995
50.90222;4.485833;55.41945;37.88583;1;0.88440001
50.90222;4.485833;25.26111;51.565;1;1.418799996
50.90222;4.485833;25.25;55.33333;1;2.139899969
50.90222;4.485833;37.01444;-7.965833;1;0.88440001
50.90222;4.485833;27.17833;33.79944;1;0.886399984
50.90222;4.485833;38.94444;-77.45583;1;1.98210001
50.90222;4.485833;37.46917;126.4506;1;2.714600086
50.90222;4.485833;57.7575;14.06861;1;0.738094985
50.90222;4.485833;-1.968611;30.13944;1;1.664600015
50.90222;4.485833;50.2;19.98333;1;0.950372994
50.90222;4.485833;-8.85;13.23333;1;1.664600015
50.90222;4.485833;51.14806;-0.190278;1;0.88440001
50.90222;4.485833;6.5775;3.321111;1;1.579599977
50.90222;4.485833;35.86667;14.48333;1;0.88440001
50.90222;4.485833;40.88611;14.29083;1;0.88440001
50.90222;4.485833;36.04;10.3;1;0.886399984
50.90222;4.485833;41.97861;-87.90472;1;1.579599977
50.90222;4.485833;51.2;2.866667;1;0.923099995
50.90222;4.485833;40.06333;116.5844;1;1.63259995
50.90222;4.485833;39.87194;-75.24111;1;1.205500007
50.90222;4.485833;31.60694;-8.036389;1;0.886399984
50.90222;4.485833;6.252778;-10.35;1;1.63259995
50.90222;4.485833;40.89861;29.30917;1;0.923099995
50.90222;4.485833;42.83333;-8.55;1;0.886399984
50.90222;4.485833;18.42972;-69.66889;1;1.418799996
50.90222;4.485833;42.7;23.4;1;0.774699986
50.90222;4.485833;37.43333;-5.9;1;0.88440001
50.90222;4.485833;28.04444;-16.5725;1;0.923099995
50.90222;4.485833;41.41472;19.72056;1;0.629700005
50.90222;4.485833;35.73195;-5.901667;1;0.886399984
50.90222;4.485833;45.20083;7.649722;1;0.502900004
50.90222;4.485833;45.65167;12.19889;1;0.923099995
50.90222;4.485833;36.85361;10.22861;1;0.886399984
50.90222;4.485833;54.63333;25.28333;1;0.483999997
50.90222;4.485833;45.47055;-73.74083;1;1.63259995
50.90222;4.485833;43.67722;-79.63055;1;1.63259995
71.33334;-156.65;61.17444;-149.9964;1;0.899465978
71.33334;-156.65;64.81667;-147.8667;1;0.944544017
71.33334;-156.65;70.33334;-148.3333;1;0.899465978
-15.87111;-47.91861;-10.98361;-37.06778;1;0.886399984
-15.87111;-47.91861;33.63667;-84.42805;1;1.579599977
-15.87111;-47.91861;-12.05;-45;1;0.400000006
-15.87111;-47.91861;49.01667;2.55;1;1.98210001
-15.87111;-47.91861;-34.82222;-58.53583;1;0.774699986
-15.87111;-47.91861;-14.81583;-39.03333;1;0.860599995
-15.87111;-47.91861;0.066667;-51.06667;1;0.886399984
-15.87111;-47.91861;25.78333;-80.26667;1;1.205500007
-15.87111;-47.91861;-8.709167;-63.90222;1;0.923099995
-15.87111;-47.91861;-2.416667;-54.7;1;0.886399984
-15.87111;-47.91861;-5.06;-42.82361;1;0.923099995
34.8;5.733333;45.72556;5.081111;1;0.923099995
47.6;7.533333;36.675;-4.499167;1;0.88440001
47.6;7.533333;38.28222;-0.558056;1;0.886399984
47.6;7.533333;36.91667;30.8;1;0.923099995
47.6;7.533333;44.82861;-0.715278;1;0.886399984
47.6;7.533333;47.43667;19.25556;1;0.88440001
47.6;7.533333;50.86667;7.15;1;0.400000006
47.6;7.533333;33.36667;-7.583333;1;0.886399984
47.6;7.533333;55.61806;12.65583;1;0.88440001
47.6;7.533333;53.43333;-6.25;1;0.923099995
47.6;7.533333;55.95;-3.35;1;0.88440001
47.6;7.533333;41.80444;12.25083;1;0.886399984
47.6;7.533333;28.51667;-13.9;1;0.886399984
47.6;7.533333;46.23806;6.108889;1;0.899465978
47.6;7.533333;38.86667;1.35;1;0.88440001
47.6;7.533333;63.98333;-22.6;1;0.886399984
47.6;7.533333;50.2;19.98333;1;0.88440001
47.6;7.533333;34.875;33.62472;1;0.886399984
47.6;7.533333;51.4325;12.24167;1;1.616600037
47.6;7.533333;51.86667;-0.366667;1;0.886399984
47.6;7.533333;40.46667;-3.566667;1;0.88440001
47.6;7.533333;53.35;-2.266667;1;0.886399984
47.6;7.533333;40.88611;14.29083;1;0.88440001
47.6;7.533333;43.66528;7.215;1;0.886399984
47.6;7.533333;40.89861;9.5175;1;0.88440001
47.6;7.533333;41.24805;-8.681389;1;0.886399984
47.6;7.533333;40.89861;29.30917;1;0.923099995
47.6;7.533333;42.83333;-8.55;1;0.886399984
47.6;7.533333;40.51972;22.97083;1;0.88440001
47.6;7.533333;41.96167;21.62139;1;0.886399984
47.6;7.533333;51.88333;0.233333;1;0.923099995
47.6;7.533333;28.04444;-16.5725;1;0.886399984
47.6;7.533333;45.50528;12.35194;1;0.88440001
30.55;47.76667;40.97694;28.82111;1;0.88440001
30.55;47.76667;35.56478;45.31472;1;0.923099995
30.55;47.76667;21.67944;39.15667;1;1.006700039
1.066667;104.1333;-6.900556;107.5764;1;0.923099995
1.066667;104.1333;-3.766667;102.3;1;0.944544017
1.066667;104.1333;-1.266667;116.9;1;0.923099995
1.066667;104.1333;-1.638056;103.6444;1;0.944544017
1.066667;104.1333;-7.783333;110.4333;1;0.944544017
1.066667;104.1333;-2.166667;106.1333;1;0.923099995
1.066667;104.1333;-0.05;109.3833;1;0.923099995
1.066667;104.1333;-6.983333;110.3833;1;0.944544017
5.416667;95.34167;-6.125556;106.6558;1;0.923099995
5.416667;95.34167;2.745556;101.71;1;0.886399984
56.16667;102.0667;55.41945;37.88583;1;0.886399984
56.16667;102.0667;55.58333;37.26667;1;0.923099995
30.53333;-91.15;32.89694;-97.03806;1;1.036730051
48.16667;17.21667;40.63333;8.283333;1;0.899465978
48.16667;17.21667;37.93639;23.94444;1;0.923099995
48.16667;17.21667;52.45;-1.75;1;0.923099995
48.16667;17.21667;49.45;2.116667;1;0.923099995
48.16667;17.21667;41.79944;12.595;1;0.923099995
48.16667;17.21667;53.43333;-6.25;1;0.923099995
48.16667;17.21667;25.25;55.33333;1;0.923099995
48.16667;17.21667;51.4325;12.24167;1;1.205500007
48.16667;17.21667;53.33361;-2.849722;1;0.923099995
48.16667;17.21667;51.86667;-0.366667;1;0.923099995
48.16667;17.21667;48.63333;19.13333;1;0.899465978
44.47194;-73.15334;33.63667;-84.42805;1;0.629700005
44.47194;-73.15334;43.11667;-76.11667;1;1.205500007
47.43667;19.25556;37.93639;23.94444;1;0.886399984
47.43667;19.25556;44.81917;20.30694;1;0.400000006
47.43667;19.25556;45.67389;9.704167;1;0.923099995
47.43667;19.25556;55.73333;9.15;1;0.923099995
47.43667;19.25556;51.38333;-2.716667;1;0.923099995
47.43667;19.25556;47.6;7.533333;1;0.88440001
47.43667;19.25556;30.12194;31.40556;1;0.773184001
47.43667;19.25556;50.86667;7.15;1;0.886399984
47.43667;19.25556;41.79944;12.595;1;0.923099995
47.43667;19.25556;25.26111;51.565;1;0.886399984
47.43667;19.25556;51.51833;7.612222;1;0.886399984
47.43667;19.25556;53.43333;-6.25;1;0.923099995
47.43667;19.25556;24.91492;55.1455;1;0.886399984
47.43667;19.25556;25.25;55.33333;1;1.664600015
47.43667;19.25556;55.95;-3.35;1;0.738094985
47.43667;19.25556;46.23806;6.108889;1;0.886399984
47.43667;19.25556;53.63333;9.983333;1;0.88440001
47.43667;19.25556;49.94861;7.263889;1;0.886399984
47.43667;19.25556;34.875;33.62472;1;0.886399984
47.43667;19.25556;40.46667;-3.566667;1;0.923099995
47.43667;19.25556;53.35;-2.266667;1;0.923099995
47.43667;19.25556;35.86667;14.48333;1;0.886399984
47.43667;19.25556;40.88611;14.29083;1;0.886399984
47.43667;19.25556;58.78917;16.90694;1;0.886399984
47.43667;19.25556;48.71667;2.383333;1;0.886399984
47.43667;19.25556;44.58055;26.08889;1;0.400000006
47.43667;19.25556;40.89861;29.30917;1;0.886399984
47.43667;19.25556;40.51972;22.97083;1;0.886399984
47.43667;19.25556;52.50278;13.50861;1;0.88440001
47.43667;19.25556;46.46722;24.4125;1;0.886399984
42.94056;-78.73222;39.17528;-76.66833;1;0.923099995
42.94056;-78.73222;38.85194;-77.03778;1;0.457244992
